run_id,task,profile,step_id,command,status,exit_code,duration_seconds,known_blocker_id,stdout_log,stderr_log,result_path
20260505T101039Z-39f041f1,rig-cli-bootstrap,local-fast,git-hygiene-status,python3 scripts/anigma_git_hygiene.py status,passed,0,0.351,,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T101039Z-39f041f1/logs/git-hygiene-status.stdout.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T101039Z-39f041f1/logs/git-hygiene-status.stderr.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T101039Z-39f041f1/step-results/git-hygiene-status.json
20260505T101039Z-39f041f1,rig-cli-bootstrap,local-fast,py-compile,python3 -m py_compile scripts/anigma_pipeline.py scripts/anigma_validate_scope.py scripts/anigma_result_contract.py scripts/anigma_common/*.py,passed,0,0.066,,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T101039Z-39f041f1/logs/py-compile.stdout.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T101039Z-39f041f1/logs/py-compile.stderr.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T101039Z-39f041f1/step-results/py-compile.json
20260505T101039Z-39f041f1,rig-cli-bootstrap,local-fast,task-brief-tests,python3 scripts/test_task_brief_generator.py,passed,0,0.462,,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T101039Z-39f041f1/logs/task-brief-tests.stdout.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T101039Z-39f041f1/logs/task-brief-tests.stderr.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T101039Z-39f041f1/step-results/task-brief-tests.json
20260505T101110Z-11d9e801,rig-cli-bootstrap,local-fast,atlas-check,python3 scripts/anigma_context_query.py --check,passed,0,1.364,,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T101110Z-11d9e801/logs/atlas-check.stdout.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T101110Z-11d9e801/logs/atlas-check.stderr.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T101110Z-11d9e801/step-results/atlas-check.json
20260505T101110Z-11d9e801,rig-cli-bootstrap,local-fast,git-hygiene-status,python3 scripts/anigma_git_hygiene.py status,passed,0,0.307,,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T101110Z-11d9e801/logs/git-hygiene-status.stdout.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T101110Z-11d9e801/logs/git-hygiene-status.stderr.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T101110Z-11d9e801/step-results/git-hygiene-status.json
20260505T101110Z-11d9e801,rig-cli-bootstrap,local-fast,py-compile,python3 -m py_compile scripts/anigma_pipeline.py scripts/anigma_validate_scope.py scripts/anigma_result_contract.py scripts/anigma_common/*.py,passed,0,0.047,,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T101110Z-11d9e801/logs/py-compile.stdout.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T101110Z-11d9e801/logs/py-compile.stderr.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T101110Z-11d9e801/step-results/py-compile.json
20260505T101110Z-11d9e801,rig-cli-bootstrap,local-fast,task-brief-tests,python3 scripts/test_task_brief_generator.py,passed,0,0.316,,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T101110Z-11d9e801/logs/task-brief-tests.stdout.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T101110Z-11d9e801/logs/task-brief-tests.stderr.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T101110Z-11d9e801/step-results/task-brief-tests.json
20260505T101114Z-6d407c56,rig-cli-bootstrap,local-fast,atlas-check,python3 scripts/anigma_context_query.py --check,passed,0,1.383,,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T101114Z-6d407c56/logs/atlas-check.stdout.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T101114Z-6d407c56/logs/atlas-check.stderr.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T101114Z-6d407c56/step-results/atlas-check.json
20260505T101114Z-6d407c56,rig-cli-bootstrap,local-fast,git-hygiene-status,python3 scripts/anigma_git_hygiene.py status,passed,0,0.277,,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T101114Z-6d407c56/logs/git-hygiene-status.stdout.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T101114Z-6d407c56/logs/git-hygiene-status.stderr.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T101114Z-6d407c56/step-results/git-hygiene-status.json
20260505T101114Z-6d407c56,rig-cli-bootstrap,local-fast,py-compile,python3 -m py_compile scripts/anigma_pipeline.py scripts/anigma_validate_scope.py scripts/anigma_result_contract.py scripts/anigma_common/*.py,passed,0,0.043,,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T101114Z-6d407c56/logs/py-compile.stdout.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T101114Z-6d407c56/logs/py-compile.stderr.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T101114Z-6d407c56/step-results/py-compile.json
20260505T101114Z-6d407c56,rig-cli-bootstrap,local-fast,task-brief-tests,python3 scripts/test_task_brief_generator.py,passed,0,0.325,,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T101114Z-6d407c56/logs/task-brief-tests.stdout.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T101114Z-6d407c56/logs/task-brief-tests.stderr.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T101114Z-6d407c56/step-results/task-brief-tests.json
20260505T175737Z-a42d3a4e,rig-json-contract-schema-validation,local-fast,atlas-check,python3 scripts/anigma_context_query.py --check,passed,0,1.429,,.build/anigma-pipeline/runs/rig-json-contract-schema-validation/20260505T175737Z-a42d3a4e/logs/atlas-check.stdout.log,.build/anigma-pipeline/runs/rig-json-contract-schema-validation/20260505T175737Z-a42d3a4e/logs/atlas-check.stderr.log,.build/anigma-pipeline/runs/rig-json-contract-schema-validation/20260505T175737Z-a42d3a4e/step-results/atlas-check.json
20260505T175737Z-a42d3a4e,rig-json-contract-schema-validation,local-fast,git-hygiene-status,python3 scripts/anigma_git_hygiene.py status,passed,0,0.77,,.build/anigma-pipeline/runs/rig-json-contract-schema-validation/20260505T175737Z-a42d3a4e/logs/git-hygiene-status.stdout.log,.build/anigma-pipeline/runs/rig-json-contract-schema-validation/20260505T175737Z-a42d3a4e/logs/git-hygiene-status.stderr.log,.build/anigma-pipeline/runs/rig-json-contract-schema-validation/20260505T175737Z-a42d3a4e/step-results/git-hygiene-status.json
20260505T175737Z-a42d3a4e,rig-json-contract-schema-validation,local-fast,py-compile,python3 -m py_compile scripts/anigma_pipeline.py scripts/anigma_validate_scope.py scripts/anigma_result_contract.py scripts/anigma_common/*.py,passed,0,0.088,,.build/anigma-pipeline/runs/rig-json-contract-schema-validation/20260505T175737Z-a42d3a4e/logs/py-compile.stdout.log,.build/anigma-pipeline/runs/rig-json-contract-schema-validation/20260505T175737Z-a42d3a4e/logs/py-compile.stderr.log,.build/anigma-pipeline/runs/rig-json-contract-schema-validation/20260505T175737Z-a42d3a4e/step-results/py-compile.json
20260505T175737Z-a42d3a4e,rig-json-contract-schema-validation,local-fast,task-brief-tests,python3 scripts/test_task_brief_generator.py,passed,0,0.477,,.build/anigma-pipeline/runs/rig-json-contract-schema-validation/20260505T175737Z-a42d3a4e/logs/task-brief-tests.stdout.log,.build/anigma-pipeline/runs/rig-json-contract-schema-validation/20260505T175737Z-a42d3a4e/logs/task-brief-tests.stderr.log,.build/anigma-pipeline/runs/rig-json-contract-schema-validation/20260505T175737Z-a42d3a4e/step-results/task-brief-tests.json
20260505T175828Z-11da1a65,rig-cli-bootstrap,local-fast,atlas-check,python3 scripts/anigma_context_query.py --check,passed,0,1.319,,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T175828Z-11da1a65/logs/atlas-check.stdout.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T175828Z-11da1a65/logs/atlas-check.stderr.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T175828Z-11da1a65/step-results/atlas-check.json
20260505T175828Z-11da1a65,rig-cli-bootstrap,local-fast,git-hygiene-status,python3 scripts/anigma_git_hygiene.py status,passed,0,0.306,,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T175828Z-11da1a65/logs/git-hygiene-status.stdout.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T175828Z-11da1a65/logs/git-hygiene-status.stderr.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T175828Z-11da1a65/step-results/git-hygiene-status.json
20260505T175828Z-11da1a65,rig-cli-bootstrap,local-fast,py-compile,python3 -m py_compile scripts/anigma_pipeline.py scripts/anigma_validate_scope.py scripts/anigma_result_contract.py scripts/anigma_common/*.py,passed,0,0.049,,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T175828Z-11da1a65/logs/py-compile.stdout.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T175828Z-11da1a65/logs/py-compile.stderr.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T175828Z-11da1a65/step-results/py-compile.json
20260505T175828Z-11da1a65,rig-cli-bootstrap,local-fast,task-brief-tests,python3 scripts/test_task_brief_generator.py,passed,0,0.319,,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T175828Z-11da1a65/logs/task-brief-tests.stdout.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T175828Z-11da1a65/logs/task-brief-tests.stderr.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T175828Z-11da1a65/step-results/task-brief-tests.json
20260505T175833Z-be8d970e,rig-cli-bootstrap,local-fast,atlas-check,python3 scripts/anigma_context_query.py --check,passed,0,1.453,,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T175833Z-be8d970e/logs/atlas-check.stdout.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T175833Z-be8d970e/logs/atlas-check.stderr.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T175833Z-be8d970e/step-results/atlas-check.json
20260505T175833Z-be8d970e,rig-cli-bootstrap,local-fast,git-hygiene-status,python3 scripts/anigma_git_hygiene.py status,passed,0,0.322,,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T175833Z-be8d970e/logs/git-hygiene-status.stdout.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T175833Z-be8d970e/logs/git-hygiene-status.stderr.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T175833Z-be8d970e/step-results/git-hygiene-status.json
20260505T175833Z-be8d970e,rig-cli-bootstrap,local-fast,py-compile,python3 -m py_compile scripts/anigma_pipeline.py scripts/anigma_validate_scope.py scripts/anigma_result_contract.py scripts/anigma_common/*.py,passed,0,0.045,,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T175833Z-be8d970e/logs/py-compile.stdout.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T175833Z-be8d970e/logs/py-compile.stderr.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T175833Z-be8d970e/step-results/py-compile.json
20260505T175833Z-be8d970e,rig-cli-bootstrap,local-fast,task-brief-tests,python3 scripts/test_task_brief_generator.py,passed,0,0.324,,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T175833Z-be8d970e/logs/task-brief-tests.stdout.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T175833Z-be8d970e/logs/task-brief-tests.stderr.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T175833Z-be8d970e/step-results/task-brief-tests.json
20260505T180905Z-444c2720,rig-cli-bootstrap,local-fast,atlas-check,python3 scripts/anigma_context_query.py --check,passed,0,1.649,,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T180905Z-444c2720/logs/atlas-check.stdout.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T180905Z-444c2720/logs/atlas-check.stderr.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T180905Z-444c2720/step-results/atlas-check.json
20260505T180905Z-444c2720,rig-cli-bootstrap,local-fast,git-hygiene-status,python3 scripts/anigma_git_hygiene.py status,passed,0,0.415,,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T180905Z-444c2720/logs/git-hygiene-status.stdout.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T180905Z-444c2720/logs/git-hygiene-status.stderr.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T180905Z-444c2720/step-results/git-hygiene-status.json
20260505T180905Z-444c2720,rig-cli-bootstrap,local-fast,py-compile,python3 -m py_compile scripts/anigma_pipeline.py scripts/anigma_validate_scope.py scripts/anigma_result_contract.py scripts/anigma_common/*.py,passed,0,0.074,,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T180905Z-444c2720/logs/py-compile.stdout.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T180905Z-444c2720/logs/py-compile.stderr.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T180905Z-444c2720/step-results/py-compile.json
20260505T180905Z-444c2720,rig-cli-bootstrap,local-fast,task-brief-tests,python3 scripts/test_task_brief_generator.py,passed,0,0.345,,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T180905Z-444c2720/logs/task-brief-tests.stdout.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T180905Z-444c2720/logs/task-brief-tests.stderr.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T180905Z-444c2720/step-results/task-brief-tests.json
20260505T180911Z-e5be0fad,rig-cli-bootstrap,local-fast,atlas-check,python3 scripts/anigma_context_query.py --check,passed,0,1.67,,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T180911Z-e5be0fad/logs/atlas-check.stdout.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T180911Z-e5be0fad/logs/atlas-check.stderr.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T180911Z-e5be0fad/step-results/atlas-check.json
20260505T180911Z-e5be0fad,rig-cli-bootstrap,local-fast,git-hygiene-status,python3 scripts/anigma_git_hygiene.py status,passed,0,0.379,,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T180911Z-e5be0fad/logs/git-hygiene-status.stdout.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T180911Z-e5be0fad/logs/git-hygiene-status.stderr.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T180911Z-e5be0fad/step-results/git-hygiene-status.json
20260505T180911Z-e5be0fad,rig-cli-bootstrap,local-fast,py-compile,python3 -m py_compile scripts/anigma_pipeline.py scripts/anigma_validate_scope.py scripts/anigma_result_contract.py scripts/anigma_common/*.py,passed,0,0.073,,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T180911Z-e5be0fad/logs/py-compile.stdout.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T180911Z-e5be0fad/logs/py-compile.stderr.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T180911Z-e5be0fad/step-results/py-compile.json
20260505T180911Z-e5be0fad,rig-cli-bootstrap,local-fast,task-brief-tests,python3 scripts/test_task_brief_generator.py,passed,0,0.292,,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T180911Z-e5be0fad/logs/task-brief-tests.stdout.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T180911Z-e5be0fad/logs/task-brief-tests.stderr.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T180911Z-e5be0fad/step-results/task-brief-tests.json
20260505T180930Z-d01c2216,rig-agent-contract-hardening,local-fast,atlas-check,python3 scripts/anigma_context_query.py --check,passed,0,1.621,,.build/anigma-pipeline/runs/rig-agent-contract-hardening/20260505T180930Z-d01c2216/logs/atlas-check.stdout.log,.build/anigma-pipeline/runs/rig-agent-contract-hardening/20260505T180930Z-d01c2216/logs/atlas-check.stderr.log,.build/anigma-pipeline/runs/rig-agent-contract-hardening/20260505T180930Z-d01c2216/step-results/atlas-check.json
20260505T180930Z-d01c2216,rig-agent-contract-hardening,local-fast,git-hygiene-status,python3 scripts/anigma_git_hygiene.py status,passed,0,0.551,,.build/anigma-pipeline/runs/rig-agent-contract-hardening/20260505T180930Z-d01c2216/logs/git-hygiene-status.stdout.log,.build/anigma-pipeline/runs/rig-agent-contract-hardening/20260505T180930Z-d01c2216/logs/git-hygiene-status.stderr.log,.build/anigma-pipeline/runs/rig-agent-contract-hardening/20260505T180930Z-d01c2216/step-results/git-hygiene-status.json
20260505T180930Z-d01c2216,rig-agent-contract-hardening,local-fast,py-compile,python3 -m py_compile scripts/anigma_pipeline.py scripts/anigma_validate_scope.py scripts/anigma_result_contract.py scripts/anigma_common/*.py,passed,0,0.059,,.build/anigma-pipeline/runs/rig-agent-contract-hardening/20260505T180930Z-d01c2216/logs/py-compile.stdout.log,.build/anigma-pipeline/runs/rig-agent-contract-hardening/20260505T180930Z-d01c2216/logs/py-compile.stderr.log,.build/anigma-pipeline/runs/rig-agent-contract-hardening/20260505T180930Z-d01c2216/step-results/py-compile.json
20260505T180930Z-d01c2216,rig-agent-contract-hardening,local-fast,task-brief-tests,python3 scripts/test_task_brief_generator.py,passed,0,0.404,,.build/anigma-pipeline/runs/rig-agent-contract-hardening/20260505T180930Z-d01c2216/logs/task-brief-tests.stdout.log,.build/anigma-pipeline/runs/rig-agent-contract-hardening/20260505T180930Z-d01c2216/logs/task-brief-tests.stderr.log,.build/anigma-pipeline/runs/rig-agent-contract-hardening/20260505T180930Z-d01c2216/step-results/task-brief-tests.json
20260505T181001Z-3c309fbc,rig-agent-contract-hardening,local-fast,atlas-check,python3 scripts/anigma_context_query.py --check,passed,0,1.776,,.build/anigma-pipeline/runs/rig-agent-contract-hardening/20260505T181001Z-3c309fbc/logs/atlas-check.stdout.log,.build/anigma-pipeline/runs/rig-agent-contract-hardening/20260505T181001Z-3c309fbc/logs/atlas-check.stderr.log,.build/anigma-pipeline/runs/rig-agent-contract-hardening/20260505T181001Z-3c309fbc/step-results/atlas-check.json
20260505T181001Z-3c309fbc,rig-agent-contract-hardening,local-fast,git-hygiene-status,python3 scripts/anigma_git_hygiene.py status,passed,0,0.986,,.build/anigma-pipeline/runs/rig-agent-contract-hardening/20260505T181001Z-3c309fbc/logs/git-hygiene-status.stdout.log,.build/anigma-pipeline/runs/rig-agent-contract-hardening/20260505T181001Z-3c309fbc/logs/git-hygiene-status.stderr.log,.build/anigma-pipeline/runs/rig-agent-contract-hardening/20260505T181001Z-3c309fbc/step-results/git-hygiene-status.json
20260505T181001Z-3c309fbc,rig-agent-contract-hardening,local-fast,py-compile,python3 -m py_compile scripts/anigma_pipeline.py scripts/anigma_validate_scope.py scripts/anigma_result_contract.py scripts/anigma_common/*.py,passed,0,0.067,,.build/anigma-pipeline/runs/rig-agent-contract-hardening/20260505T181001Z-3c309fbc/logs/py-compile.stdout.log,.build/anigma-pipeline/runs/rig-agent-contract-hardening/20260505T181001Z-3c309fbc/logs/py-compile.stderr.log,.build/anigma-pipeline/runs/rig-agent-contract-hardening/20260505T181001Z-3c309fbc/step-results/py-compile.json
20260505T181001Z-3c309fbc,rig-agent-contract-hardening,local-fast,task-brief-tests,python3 scripts/test_task_brief_generator.py,passed,0,0.431,,.build/anigma-pipeline/runs/rig-agent-contract-hardening/20260505T181001Z-3c309fbc/logs/task-brief-tests.stdout.log,.build/anigma-pipeline/runs/rig-agent-contract-hardening/20260505T181001Z-3c309fbc/logs/task-brief-tests.stderr.log,.build/anigma-pipeline/runs/rig-agent-contract-hardening/20260505T181001Z-3c309fbc/step-results/task-brief-tests.json
20260505T182246Z-279913ea,td-cleanup-005,cleanup-review,atlas-build,python3 scripts/anigma_build_repo_atlas.py,passed,0,13.724,,.build/anigma-pipeline/runs/td-cleanup-005/20260505T182246Z-279913ea/logs/atlas-build.stdout.log,.build/anigma-pipeline/runs/td-cleanup-005/20260505T182246Z-279913ea/logs/atlas-build.stderr.log,.build/anigma-pipeline/runs/td-cleanup-005/20260505T182246Z-279913ea/step-results/atlas-build.json
20260505T182246Z-279913ea,td-cleanup-005,cleanup-review,atlas-check,python3 scripts/anigma_context_query.py --check,passed,0,0.681,,.build/anigma-pipeline/runs/td-cleanup-005/20260505T182246Z-279913ea/logs/atlas-check.stdout.log,.build/anigma-pipeline/runs/td-cleanup-005/20260505T182246Z-279913ea/logs/atlas-check.stderr.log,.build/anigma-pipeline/runs/td-cleanup-005/20260505T182246Z-279913ea/step-results/atlas-check.json
20260505T182246Z-279913ea,td-cleanup-005,cleanup-review,dead-code-gate,python3 scripts/anigma_dead_code_audit.py --mode gate --baseline Docs/baselines/dead-code-baseline.json,passed,0,14.907,,.build/anigma-pipeline/runs/td-cleanup-005/20260505T182246Z-279913ea/logs/dead-code-gate.stdout.log,.build/anigma-pipeline/runs/td-cleanup-005/20260505T182246Z-279913ea/logs/dead-code-gate.stderr.log,.build/anigma-pipeline/runs/td-cleanup-005/20260505T182246Z-279913ea/step-results/dead-code-gate.json
20260505T182246Z-279913ea,td-cleanup-005,cleanup-review,executable-gate,python3 scripts/anigma_executable_consolidation_audit.py --mode gate --baseline Docs/baselines/executable-consolidation-baseline.json --focus anigmad,passed,0,1.896,,.build/anigma-pipeline/runs/td-cleanup-005/20260505T182246Z-279913ea/logs/executable-gate.stdout.log,.build/anigma-pipeline/runs/td-cleanup-005/20260505T182246Z-279913ea/logs/executable-gate.stderr.log,.build/anigma-pipeline/runs/td-cleanup-005/20260505T182246Z-279913ea/step-results/executable-gate.json
20260505T182246Z-279913ea,td-cleanup-005,cleanup-review,scope-check,python3 scripts/anigma_validate_scope.py --task td-cleanup-005 --allowed-path scripts --allowed-path Docs --allow-empty,failed,1,0.225,,.build/anigma-pipeline/runs/td-cleanup-005/20260505T182246Z-279913ea/logs/scope-check.stdout.log,.build/anigma-pipeline/runs/td-cleanup-005/20260505T182246Z-279913ea/logs/scope-check.stderr.log,.build/anigma-pipeline/runs/td-cleanup-005/20260505T182246Z-279913ea/step-results/scope-check.json
20260505T195225Z-2b89b032,rig-cli-bootstrap,local-fast,atlas-check,python3 scripts/anigma_context_query.py --check,passed,0,0.637,,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T195225Z-2b89b032/logs/atlas-check.stdout.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T195225Z-2b89b032/logs/atlas-check.stderr.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T195225Z-2b89b032/step-results/atlas-check.json
20260505T195225Z-2b89b032,rig-cli-bootstrap,local-fast,git-hygiene-status,python3 scripts/anigma_git_hygiene.py status,passed,0,0.373,,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T195225Z-2b89b032/logs/git-hygiene-status.stdout.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T195225Z-2b89b032/logs/git-hygiene-status.stderr.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T195225Z-2b89b032/step-results/git-hygiene-status.json
20260505T195225Z-2b89b032,rig-cli-bootstrap,local-fast,py-compile,python3 -m py_compile scripts/anigma_pipeline.py scripts/anigma_validate_scope.py scripts/anigma_result_contract.py scripts/anigma_common/*.py,passed,0,0.05,,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T195225Z-2b89b032/logs/py-compile.stdout.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T195225Z-2b89b032/logs/py-compile.stderr.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T195225Z-2b89b032/step-results/py-compile.json
20260505T195225Z-2b89b032,rig-cli-bootstrap,local-fast,task-brief-tests,python3 scripts/test_task_brief_generator.py,passed,0,0.308,,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T195225Z-2b89b032/logs/task-brief-tests.stdout.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T195225Z-2b89b032/logs/task-brief-tests.stderr.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T195225Z-2b89b032/step-results/task-brief-tests.json
20260505T195254Z-5b7228fc,rig-cli-bootstrap,local-fast,atlas-check,python3 scripts/anigma_context_query.py --check,passed,0,0.604,,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T195254Z-5b7228fc/logs/atlas-check.stdout.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T195254Z-5b7228fc/logs/atlas-check.stderr.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T195254Z-5b7228fc/step-results/atlas-check.json
20260505T195254Z-5b7228fc,rig-cli-bootstrap,local-fast,git-hygiene-status,python3 scripts/anigma_git_hygiene.py status,passed,0,0.331,,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T195254Z-5b7228fc/logs/git-hygiene-status.stdout.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T195254Z-5b7228fc/logs/git-hygiene-status.stderr.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T195254Z-5b7228fc/step-results/git-hygiene-status.json
20260505T195254Z-5b7228fc,rig-cli-bootstrap,local-fast,py-compile,python3 -m py_compile scripts/anigma_pipeline.py scripts/anigma_validate_scope.py scripts/anigma_result_contract.py scripts/anigma_common/*.py,passed,0,0.049,,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T195254Z-5b7228fc/logs/py-compile.stdout.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T195254Z-5b7228fc/logs/py-compile.stderr.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T195254Z-5b7228fc/step-results/py-compile.json
20260505T195254Z-5b7228fc,rig-cli-bootstrap,local-fast,task-brief-tests,python3 scripts/test_task_brief_generator.py,passed,0,0.295,,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T195254Z-5b7228fc/logs/task-brief-tests.stdout.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T195254Z-5b7228fc/logs/task-brief-tests.stderr.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T195254Z-5b7228fc/step-results/task-brief-tests.json
20260505T195258Z-c86da8ae,rig-cli-bootstrap,local-fast,atlas-check,python3 scripts/anigma_context_query.py --check,passed,0,0.64,,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T195258Z-c86da8ae/logs/atlas-check.stdout.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T195258Z-c86da8ae/logs/atlas-check.stderr.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T195258Z-c86da8ae/step-results/atlas-check.json
20260505T195258Z-c86da8ae,rig-cli-bootstrap,local-fast,git-hygiene-status,python3 scripts/anigma_git_hygiene.py status,passed,0,0.32,,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T195258Z-c86da8ae/logs/git-hygiene-status.stdout.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T195258Z-c86da8ae/logs/git-hygiene-status.stderr.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T195258Z-c86da8ae/step-results/git-hygiene-status.json
20260505T195258Z-c86da8ae,rig-cli-bootstrap,local-fast,py-compile,python3 -m py_compile scripts/anigma_pipeline.py scripts/anigma_validate_scope.py scripts/anigma_result_contract.py scripts/anigma_common/*.py,passed,0,0.048,,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T195258Z-c86da8ae/logs/py-compile.stdout.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T195258Z-c86da8ae/logs/py-compile.stderr.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T195258Z-c86da8ae/step-results/py-compile.json
